,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,timestamp
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 07:42:35.579572
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 07:42:35.579572
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 07:50:40.729766
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 07:50:40.729766
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 07:58:43.474302
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 07:58:43.474302
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:06:53.380875
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:06:53.380875
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:15:01.226209
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:15:01.226209
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:23:05.946951
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:23:05.946951
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:31:13.301792
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:31:13.301792
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:39:20.230437
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:39:20.230437
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:47:31.697973
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:47:31.697973
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:55:41.206184
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 08:55:41.206184
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:03:49.029736
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:03:49.029736
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:11:56.070764
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:11:56.070764
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:20:00.282702
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:20:00.282702
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:27:59.639874
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:27:59.639874
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:36:04.545518
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:36:04.545518
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:44:08.084537
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:44:08.084537
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:52:10.351500
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 09:52:10.351500
0,602409,CHC BHAYAVADAR HOSPITAL,STATION ROD BHAYAVADAR,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '1ced61b3-2c50-4b1b-aa6b-32524e6d4e42', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 10:00:09.546839
1,576754,BHAYAVADAR CHC,BHAYAVADAR CHC,Gujarat,Rajkot,Upleta,360450,21,70,09:00:00,18:00:00,Free,"[{'session_id': '12594348-b567-4af9-9db7-e85c5da32816', 'date': '11-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-11 10:00:09.546839
