,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,timestamp
0,595559,DVG UFWC 02 COVISHIELD,DVG UFWC 02 COVISHIELD,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'ce5e21dc-40a0-417e-9812-24dbaae818e3', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 17:44:44.920221
1,569001,DVG SMK NAGAR COVISHIELD-01,DVG SMK NAGAR COVISHIELD-01,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'bf2fcde7-429f-40cc-95d6-8ad834f1eb3e', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 17:44:44.920221
0,595559,DVG UFWC 02 COVISHIELD,DVG UFWC 02 COVISHIELD,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'ce5e21dc-40a0-417e-9812-24dbaae818e3', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 17:52:06.265384
1,569001,DVG SMK NAGAR COVISHIELD-01,DVG SMK NAGAR COVISHIELD-01,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'bf2fcde7-429f-40cc-95d6-8ad834f1eb3e', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 17:52:06.265384
0,595559,DVG UFWC 02 COVISHIELD,DVG UFWC 02 COVISHIELD,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'ce5e21dc-40a0-417e-9812-24dbaae818e3', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 17:59:19.497620
1,569001,DVG SMK NAGAR COVISHIELD-01,DVG SMK NAGAR COVISHIELD-01,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'bf2fcde7-429f-40cc-95d6-8ad834f1eb3e', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 17:59:19.497620
0,595559,DVG UFWC 02 COVISHIELD,DVG UFWC 02 COVISHIELD,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'ce5e21dc-40a0-417e-9812-24dbaae818e3', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 18:06:30.413033
1,569001,DVG SMK NAGAR COVISHIELD-01,DVG SMK NAGAR COVISHIELD-01,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'bf2fcde7-429f-40cc-95d6-8ad834f1eb3e', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 18:06:30.413033
0,595559,DVG UFWC 02 COVISHIELD,DVG UFWC 02 COVISHIELD,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'ce5e21dc-40a0-417e-9812-24dbaae818e3', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 18:13:42.187557
1,569001,DVG SMK NAGAR COVISHIELD-01,DVG SMK NAGAR COVISHIELD-01,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'bf2fcde7-429f-40cc-95d6-8ad834f1eb3e', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 18:13:42.187557
0,595559,DVG UFWC 02 COVISHIELD,DVG UFWC 02 COVISHIELD,Karnataka,Davanagere,Davanagere,577006,14,75,09:00:00,18:00:00,Free,"[{'session_id': 'ce5e21dc-40a0-417e-9812-24dbaae818e3', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 18:20:52.183740
