,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,timestamp
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:38:12.974419
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:40:21.955431
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:42:29.437862
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:44:38.839423
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:46:47.425080
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:48:54.903898
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:51:03.375744
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:53:14.813427
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:55:22.504393
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:57:28.293388
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 00:59:33.735361
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 01:01:40.020395
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 01:03:45.671979
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 01:05:51.148450
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 01:07:55.635167
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 01:10:06.030665
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 01:12:14.688284
0,615496,CHC Gosaiganj,Gosi Ganj Maya Bazar Ayodhya,Uttar Pradesh,Ayodhya,Mayabazar,224141,26,82,09:00:00,18:00:00,Free,"[{'session_id': '023c0971-736c-493c-b7b6-a2df64d53844', 'date': '10-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 01:14:22.217576
